Sentence ID,Source,Target,System,Dataset,Family,Edit Type,Edit Sub-Type,Edit Classification,Structure Sub-Type,Quality,Information Impact,Grammar Error,Significance,Input Index,Output Index,Constituent Edits,Is Constituent Edit,Parent Edit Type,Constituent Input Index,Constituent Output Index,Input Text,Output Text
SALSA_EXAMPLES_007,"Three members of the endangered Irrawaddy dolphin have died within ten days from each other in Cambodia, prompting an increasingly alarming situation.","In Cambodia, three Irrawaddy dolphins have passed away within ten days of each other, creating a worrying situation.",SALSA_EXAMPLES,SALSA_EXAMPLES,Syntax,structure,Grammatical Number,Good Structure,Grammatical Number,No Error,Same Information,No,1,"[[[42, 49]]]","[[[29, 37]]]",1,False,N/A,"[[[42, 49]]]","[[[29, 37]]]",,
SALSA_EXAMPLES_008,"Blogger DJ Akademiks held a three-hour stream in honor of Takeoff, in which he analyzed videos from the moment of the murder of Kirshnik, and also called for fighting the ideology of violence in hip-hop, including stop imitating rappers YNW Melly and Tay-K, who were convicted of murder.","Blogger DJ Akademiks held a three-hour long stream to honor Takeoff. || In this stream, he analyzed videos from the moment of Kirshnik’s murder. || He also asked people to challenge the use of violence in hip-hop and to stop copying rappers like YNW Melly and Tay-K who were convicted of murder.",SALSA_EXAMPLES,SALSA_EXAMPLES,Conceptual,substitution,,Good Substitution,,No Error,Same Information,No,3,"[[147, 179]]","[[156, 189]]",0,False,N/A,[],[],called for fighting the ideology,asked people to challenge the use
SALSA_EXAMPLES_008,"Blogger DJ Akademiks held a three-hour stream in honor of Takeoff, in which he analyzed videos from the moment of the murder of Kirshnik, and also called for fighting the ideology of violence in hip-hop, including stop imitating rappers YNW Melly and Tay-K, who were convicted of murder.","Blogger DJ Akademiks held a three-hour long stream to honor Takeoff. || In this stream, he analyzed videos from the moment of Kirshnik’s murder. || He also asked people to challenge the use of violence in hip-hop and to stop copying rappers like YNW Melly and Tay-K who were convicted of murder.",SALSA_EXAMPLES,SALSA_EXAMPLES,Conceptual,substitution,,Good Substitution,,No Error,Same Information,No,1,"[[70, 75]]","[[75, 87]]",0,False,N/A,[],[],which,"this stream,"
SALSA_EXAMPLES_008,"Blogger DJ Akademiks held a three-hour stream in honor of Takeoff, in which he analyzed videos from the moment of the murder of Kirshnik, and also called for fighting the ideology of violence in hip-hop, including stop imitating rappers YNW Melly and Tay-K, who were convicted of murder.","Blogger DJ Akademiks held a three-hour long stream to honor Takeoff. || In this stream, he analyzed videos from the moment of Kirshnik’s murder. || He also asked people to challenge the use of violence in hip-hop and to stop copying rappers like YNW Melly and Tay-K who were convicted of murder.",SALSA_EXAMPLES,SALSA_EXAMPLES,Conceptual,substitution,,Good Substitution,,No Error,Same Information,No,2,"[[118, 137]]","[[126, 144]]",0,False,N/A,[],[],"murder of Kirshnik,",Kirshnik’s murder.
SALSA_EXAMPLES_008,"Blogger DJ Akademiks held a three-hour stream in honor of Takeoff, in which he analyzed videos from the moment of the murder of Kirshnik, and also called for fighting the ideology of violence in hip-hop, including stop imitating rappers YNW Melly and Tay-K, who were convicted of murder.","Blogger DJ Akademiks held a three-hour long stream to honor Takeoff. || In this stream, he analyzed videos from the moment of Kirshnik’s murder. || He also asked people to challenge the use of violence in hip-hop and to stop copying rappers like YNW Melly and Tay-K who were convicted of murder.",SALSA_EXAMPLES,SALSA_EXAMPLES,Syntax,structure,Part of Speech,Good Structure,Part of Speech,No Error,Same Information,No,1,"[[[46, 57]]]","[[[51, 59]]]",1,False,N/A,"[[[46, 57]]]","[[[51, 59]]]",,
SALSA_EXAMPLES_008,"Blogger DJ Akademiks held a three-hour stream in honor of Takeoff, in which he analyzed videos from the moment of the murder of Kirshnik, and also called for fighting the ideology of violence in hip-hop, including stop imitating rappers YNW Melly and Tay-K, who were convicted of murder.","Blogger DJ Akademiks held a three-hour long stream to honor Takeoff. || In this stream, he analyzed videos from the moment of Kirshnik’s murder. || He also asked people to challenge the use of violence in hip-hop and to stop copying rappers like YNW Melly and Tay-K who were convicted of murder.",SALSA_EXAMPLES,SALSA_EXAMPLES,Syntax,structure,Clausal Structure,Good Structure,Clausal Structure,No Error,Same Information,No,2,"[[[204, 236]]]","[[[213, 240]]]",1,False,N/A,"[[[204, 236]]]","[[[213, 240]]]",,
SALSA_EXAMPLES_009,"Widespread blackouts are reported in Western Ukraine as Russian forces launch another wave of cruise missile strikes, including the city of Lviv which has experienced a total blackout.","As Russian forces launch another wave of cruise missile strikes, widespread blackouts are reported in Western Ukraine.",SALSA_EXAMPLES,SALSA_EXAMPLES,Conceptual,deletion,Bad Deletion,Bad Deletion,,Error,Generalization,No,1,"[[118, 184]]",,0,False,N/A,[],[],including the city of Lviv which has experienced a total blackout.,
SALSA_EXAMPLES_009,"Widespread blackouts are reported in Western Ukraine as Russian forces launch another wave of cruise missile strikes, including the city of Lviv which has experienced a total blackout.","As Russian forces launch another wave of cruise missile strikes, widespread blackouts are reported in Western Ukraine.",SALSA_EXAMPLES,SALSA_EXAMPLES,Syntax,reorder,Component-level Reorder,Good Reorder,,No Error,Same Information,No,2,"[[0, 52]]","[[65, 118]]",0,False,N/A,[],[],Widespread blackouts are reported in Western Ukraine,widespread blackouts are reported in Western Ukraine.
SALSA_EXAMPLES_010,"On 14 November, an interview with journalist Piers Morgan was published, where Ronaldo said that he felt ""betrayed"" by ten Hag and ""two or three others"" who wanted Ronaldo to leave the club, while also adding that the club ""doubted"" him when he said he could not attend pre-season training due to the illness of his daughter, and that he did not respect ten Hag ""because he doesn't show respect for me"", leading him to be disappointed with the communication of the club.","On 14 November, an interview with journalist Piers Morgan was published, where Ronaldo said he felt ""betrayed"" by ten Hag and ""two or three others"" who wanted Ronaldo to leave the club.",SALSA_EXAMPLES,SALSA_EXAMPLES,Conceptual,deletion,Bad Deletion,Bad Deletion,,Error,Generalization,No,3,"[[191, 470]]",,0,False,N/A,[],[],"while also adding that the club ""doubted"" him when he said he could not attend pre-season training due to the illness of his daughter, and that he did not respect ten Hag ""because he doesn't show respect for me"", leading him to be disappointed with the communication of the club.",
SALSA_EXAMPLES_010,"On 14 November, an interview with journalist Piers Morgan was published, where Ronaldo said that he felt ""betrayed"" by ten Hag and ""two or three others"" who wanted Ronaldo to leave the club, while also adding that the club ""doubted"" him when he said he could not attend pre-season training due to the illness of his daughter, and that he did not respect ten Hag ""because he doesn't show respect for me"", leading him to be disappointed with the communication of the club.","On 14 November, an interview with journalist Piers Morgan was published, where Ronaldo said he felt ""betrayed"" by ten Hag and ""two or three others"" who wanted Ronaldo to leave the club.",SALSA_EXAMPLES,SALSA_EXAMPLES,Lexical,deletion,Trivial Change,Trivial Deletion,,Trivial,Generalization,No,0,"[[92, 96]]",,0,False,N/A,[],[],that,
SALSA_EXAMPLES_011,"Stephany initially announced her intent to remain as Minority Leader of the Vermont House while campaigning for mayor, stating that she would turn over day-to-day duties to Assistant Minority Leader Paul N. Poirier.","Stephany is campaigning for mayor, but announced she would also try to remain as Minority Leader of the Vermont House. || She stated she would give day-to-day work to Assistant Minority Leader Paul N. Poirier.",SALSA_EXAMPLES,SALSA_EXAMPLES,Conceptual,deletion,,Good Deletion,,No Error,Generalization,No,1,"[[9, 18]]",,0,False,N/A,[],[],initially,
SALSA_EXAMPLES_011,"Stephany initially announced her intent to remain as Minority Leader of the Vermont House while campaigning for mayor, stating that she would turn over day-to-day duties to Assistant Minority Leader Paul N. Poirier.","Stephany is campaigning for mayor, but announced she would also try to remain as Minority Leader of the Vermont House. || She stated she would give day-to-day work to Assistant Minority Leader Paul N. Poirier.",SALSA_EXAMPLES,SALSA_EXAMPLES,Conceptual,substitution,,Good Substitution,,No Error,Same Information,No,3,"[[142, 151]]","[[143, 147]]",0,False,N/A,[],[],turn over,give
SALSA_EXAMPLES_011,"Stephany initially announced her intent to remain as Minority Leader of the Vermont House while campaigning for mayor, stating that she would turn over day-to-day duties to Assistant Minority Leader Paul N. Poirier.","Stephany is campaigning for mayor, but announced she would also try to remain as Minority Leader of the Vermont House. || She stated she would give day-to-day work to Assistant Minority Leader Paul N. Poirier.",SALSA_EXAMPLES,SALSA_EXAMPLES,Conceptual,substitution,,Good Substitution,,No Error,Same Information,No,1,"[[163, 169]]","[[159, 163]]",0,False,N/A,[],[],duties,work
SALSA_EXAMPLES_011,"Stephany initially announced her intent to remain as Minority Leader of the Vermont House while campaigning for mayor, stating that she would turn over day-to-day duties to Assistant Minority Leader Paul N. Poirier.","Stephany is campaigning for mayor, but announced she would also try to remain as Minority Leader of the Vermont House. || She stated she would give day-to-day work to Assistant Minority Leader Paul N. Poirier.",SALSA_EXAMPLES,SALSA_EXAMPLES,Conceptual,substitution,,Good Substitution,,No Error,Same Information,No,3,"[[29, 39]]","[[49, 67]]",0,False,N/A,[],[],her intent,she would also try
SALSA_EXAMPLES_011,"Stephany initially announced her intent to remain as Minority Leader of the Vermont House while campaigning for mayor, stating that she would turn over day-to-day duties to Assistant Minority Leader Paul N. Poirier.","Stephany is campaigning for mayor, but announced she would also try to remain as Minority Leader of the Vermont House. || She stated she would give day-to-day work to Assistant Minority Leader Paul N. Poirier.",SALSA_EXAMPLES,SALSA_EXAMPLES,Lexical,substitution,Trivial Change,Trivial Substitution,,Trivial,Same Information,No,0,"[[119, 131]]","[[122, 132]]",0,False,N/A,[],[],stating that,She stated
