Sentence ID,Source,Target,System,Dataset,Family,Edit Type,Edit Sub-Type,Edit Classification,Structure Sub-Type,Quality,Information Impact,Grammar Error,Significance,Input Index,Output Index,Constituent Edits,Is Constituent Edit,Parent Edit Type,Constituent Input Index,Constituent Output Index,Input Text,Output Text,has_specialized_terms,contains_named_entity
ChatGPT_013,His actions led to the forced relocation of the Chiricahua to the San Carlos Apache Indian Reservation,His actions caused the Chiricahua to be moved to the San Carlos Apache Indian Reservation.,ChatGPT,wikiEN,Conceptual,substitution,Bad Deletion,Bad Substitution,,Error,Same Information,No,2,"[[19, 40]]","[[34, 45]]",0,False,,[],[],the forced relocation,to be moved,False,False
ChatGPT_014,"After the death of Cochise, Pionsenay remained loyal to his brother during the schism between Skinya and Tahzay in 1875.","Pionsenay stayed loyal to his brother after Cochise died, during the split between Skinya and Tahzay in 1875.",ChatGPT,wikiEN,Conceptual,substitution,,Good Substitution,,No Error,Same Information,No,1,"[[38, 46]]","[[10, 16]]",0,False,,[],[],remained,stayed,False,False
ChatGPT_014,"After the death of Cochise, Pionsenay remained loyal to his brother during the schism between Skinya and Tahzay in 1875.","Pionsenay stayed loyal to his brother after Cochise died, during the split between Skinya and Tahzay in 1875.",ChatGPT,wikiEN,Conceptual,substitution,,Good Substitution,,No Error,Same Information,No,1,"[[79, 85]]","[[69, 74]]",0,False,,[],[],schism,split,True,False
ChatGPT_014,"After the death of Cochise, Pionsenay remained loyal to his brother during the schism between Skinya and Tahzay in 1875.","Pionsenay stayed loyal to his brother after Cochise died, during the split between Skinya and Tahzay in 1875.",ChatGPT,wikiEN,Syntax,structure,Part of Speech,Good Structure,Part of Speech,No Error,Same Information,No,1,,,1,False,,"[[[6, 18]]]","[[[52, 57]]]",,,False,False
ChatGPT_014,"After the death of Cochise, Pionsenay remained loyal to his brother during the schism between Skinya and Tahzay in 1875.","Pionsenay stayed loyal to his brother after Cochise died, during the split between Skinya and Tahzay in 1875.",ChatGPT,wikiEN,Syntax,reorder,Trivial Change,Good Reorder,,Trivial,Same Information,No,0,"[[0, 27]]","[[38, 57]]",0,False,,[],[],"After the death of Cochise,","after Cochise died,",False,True
ChatGPT_015,"In 1876, the Sulphur Springs overland mail station in the Arizona Territory was raided by a band of Apaches led by Pionsenay.","In 1876, a group of Apaches led by Pionsenay attacked the Sulphur Springs mail station in the Arizona Territory.",ChatGPT,wikiEN,Conceptual,substitution,,Good Substitution,,No Error,Same Information,No,1,"[[92, 96]]","[[11, 16]]",0,False,,[],[],band,group,False,False
ChatGPT_015,"In 1876, the Sulphur Springs overland mail station in the Arizona Territory was raided by a band of Apaches led by Pionsenay.","In 1876, a group of Apaches led by Pionsenay attacked the Sulphur Springs mail station in the Arizona Territory.",ChatGPT,wikiEN,Conceptual,deletion,,Good Deletion,,No Error,Generalization,No,1,"[[29, 37]]",,0,False,,[],[],overland,,False,False
ChatGPT_015,"In 1876, the Sulphur Springs overland mail station in the Arizona Territory was raided by a band of Apaches led by Pionsenay.","In 1876, a group of Apaches led by Pionsenay attacked the Sulphur Springs mail station in the Arizona Territory.",ChatGPT,wikiEN,Syntax,structure,Voice,Good Structure,Voice,No Error,Same Information,No,2,,,2,False,,"[[[76, 89]], [[9, 50]]]","[[[45, 53]], [[54, 86]]]",,,False,False
ChatGPT_016,The attack was instigated after an argument over whiskey sales.,The attack started after an argument about whiskey sales.,ChatGPT,wikiEN,Lexical,substitution,Trivial Change,Trivial Substitution,,Trivial,Same Information,No,0,"[[44, 48]]","[[37, 42]]",0,False,,[],[],over,about,False,False
ChatGPT_016,The attack was instigated after an argument over whiskey sales.,The attack started after an argument about whiskey sales.,ChatGPT,wikiEN,Syntax,structure,Voice,Good Structure,Voice,No Error,Same Information,No,1,,,1,False,,"[[[11, 25]]]","[[[11, 18]]]",,,False,False
ChatGPT_017,"The two were initially buried at the station, however, the bodies were later exhumed for interment at Fort Bowie.","The two were first buried at the station, but their bodies were later moved to Fort Bowie.",ChatGPT,wikiEN,Conceptual,substitution,,Good Substitution,,No Error,Same Information,No,1,"[[13, 22]]","[[13, 18]]",0,False,,[],[],initially,first,False,False
ChatGPT_017,"The two were initially buried at the station, however, the bodies were later exhumed for interment at Fort Bowie.","The two were first buried at the station, but their bodies were later moved to Fort Bowie.",ChatGPT,wikiEN,Lexical,substitution,Trivial Change,Trivial Substitution,,Trivial,Same Information,No,0,"[[46, 54]]","[[42, 45]]",0,False,,[],[],"however,",but,False,False
ChatGPT_017,"The two were initially buried at the station, however, the bodies were later exhumed for interment at Fort Bowie.","The two were first buried at the station, but their bodies were later moved to Fort Bowie.",ChatGPT,wikiEN,Conceptual,substitution,Bad Deletion,Bad Substitution,,Error,Same Information,No,1,"[[77, 101]]","[[70, 78]]",0,False,,[],[],exhumed for interment at,moved to,True,False
ChatGPT_018,"Due to the influx of Catholic immigration in Zurich in the 19th century, the church was built from 1893 to 1894 under the Romanesque Revival architecture designs of the architect August Hardegger.","Because of many Catholics moving to Zurich in the 19th century, the church was built from 1893 to 1894. || Architect August Hardegger designed it in Romanesque Revival style.",ChatGPT,wikiEN,Conceptual,substitution,,Good Substitution,,No Error,Same Information,No,1,"[[0, 6]]","[[0, 10]]",0,False,,[],[],Due to,Because of,False,False
ChatGPT_018,"Due to the influx of Catholic immigration in Zurich in the 19th century, the church was built from 1893 to 1894 under the Romanesque Revival architecture designs of the architect August Hardegger.","Because of many Catholics moving to Zurich in the 19th century, the church was built from 1893 to 1894. || Architect August Hardegger designed it in Romanesque Revival style.",ChatGPT,wikiEN,Syntax,reorder,Component-level Reorder,Good Reorder,,No Error,Same Information,No,1,"[[169, 196]]","[[107, 133]]",0,False,,[],[],architect August Hardegger.,Architect August Hardegger,False,True
ChatGPT_018,"Due to the influx of Catholic immigration in Zurich in the 19th century, the church was built from 1893 to 1894 under the Romanesque Revival architecture designs of the architect August Hardegger.","Because of many Catholics moving to Zurich in the 19th century, the church was built from 1893 to 1894. || Architect August Hardegger designed it in Romanesque Revival style.",ChatGPT,wikiEN,Conceptual,substitution,,Good Substitution,,No Error,Same Information,No,1,"[[112, 164]]","[[134, 174]]",0,False,,[],[],under the Romanesque Revival architecture designs of,designed it in Romanesque Revival style.,True,False
ChatGPT_018,"Due to the influx of Catholic immigration in Zurich in the 19th century, the church was built from 1893 to 1894 under the Romanesque Revival architecture designs of the architect August Hardegger.","Because of many Catholics moving to Zurich in the 19th century, the church was built from 1893 to 1894. || Architect August Hardegger designed it in Romanesque Revival style.",ChatGPT,wikiEN,Syntax,split,Sentence Split,Good Split,,No Error,Same Information,No,2,,,1,False,,[None],"[[[104, 106]]]",,,False,False
ChatGPT_018,"Due to the influx of Catholic immigration in Zurich in the 19th century, the church was built from 1893 to 1894 under the Romanesque Revival architecture designs of the architect August Hardegger.","Because of many Catholics moving to Zurich in the 19th century, the church was built from 1893 to 1894. || Architect August Hardegger designed it in Romanesque Revival style.",ChatGPT,wikiEN,Syntax,structure,Clausal Structure,Good Structure,Clausal Structure,No Error,Same Information,No,1,,,1,False,,"[[[7, 44]]]","[[[11, 35]]]",,,False,False
ChatGPT_019,"In the 19th century, more and more Catholics from eastern and central Switzerland migrated to Zurich, and the need for a Catholic church arose.","In the 19th century, many Catholics from eastern and central Switzerland moved to Zurich, and they needed a Catholic church.",ChatGPT,wikiEN,Conceptual,substitution,Bad Deletion,Bad Substitution,,Error,Same Information,No,1,"[[21, 34]]","[[21, 25]]",0,False,,[],[],more and more,many,False,False
ChatGPT_019,"In the 19th century, more and more Catholics from eastern and central Switzerland migrated to Zurich, and the need for a Catholic church arose.","In the 19th century, many Catholics from eastern and central Switzerland moved to Zurich, and they needed a Catholic church.",ChatGPT,wikiEN,Conceptual,substitution,,Good Substitution,,No Error,Same Information,No,1,"[[82, 90]]","[[73, 78]]",0,False,,[],[],migrated,moved,False,False
ChatGPT_019,"In the 19th century, more and more Catholics from eastern and central Switzerland migrated to Zurich, and the need for a Catholic church arose.","In the 19th century, many Catholics from eastern and central Switzerland moved to Zurich, and they needed a Catholic church.",ChatGPT,wikiEN,Syntax,structure,Clausal Structure,Good Structure,Clausal Structure,No Error,Same Information,No,1,,,2,False,,"[[[106, 118], [137, 143]], None]","[[[99, 105]], [[94, 98]]]",,,False,False
ChatGPT_020,"In 1889, the association attempted to acquire a building site on the shores of Lake Zurich, but was prevented due to religious reservations in Zurich.","In 1889, the association tried to get land by Lake Zurich, but religious concerns stopped them.",ChatGPT,wikiEN,Conceptual,substitution,,Good Substitution,,No Error,Same Information,No,1,"[[25, 34]]","[[25, 30]]",0,False,,[],[],attempted,tried,False,False
ChatGPT_020,"In 1889, the association attempted to acquire a building site on the shores of Lake Zurich, but was prevented due to religious reservations in Zurich.","In 1889, the association tried to get land by Lake Zurich, but religious concerns stopped them.",ChatGPT,wikiEN,Conceptual,substitution,Bad Deletion,Bad Substitution,,Error,Same Information,No,1,"[[38, 45]]","[[34, 37]]",0,False,,[],[],acquire,get,False,False
ChatGPT_020,"In 1889, the association attempted to acquire a building site on the shores of Lake Zurich, but was prevented due to religious reservations in Zurich.","In 1889, the association tried to get land by Lake Zurich, but religious concerns stopped them.",ChatGPT,wikiEN,Conceptual,substitution,Bad Deletion,Bad Substitution,,Error,Same Information,No,1,"[[46, 61]]","[[38, 42]]",0,False,,[],[],a building site,land,False,False
ChatGPT_020,"In 1889, the association attempted to acquire a building site on the shores of Lake Zurich, but was prevented due to religious reservations in Zurich.","In 1889, the association tried to get land by Lake Zurich, but religious concerns stopped them.",ChatGPT,wikiEN,Conceptual,substitution,Bad Deletion,Bad Substitution,,Error,Same Information,No,1,"[[62, 78]]","[[43, 45]]",0,False,,[],[],on the shores of,by,False,False
ChatGPT_020,"In 1889, the association attempted to acquire a building site on the shores of Lake Zurich, but was prevented due to religious reservations in Zurich.","In 1889, the association tried to get land by Lake Zurich, but religious concerns stopped them.",ChatGPT,wikiEN,Conceptual,substitution,,Good Substitution,,No Error,Same Information,No,1,"[[117, 139]]","[[63, 81]]",0,False,,[],[],religious reservations,religious concerns,True,False
ChatGPT_020,"In 1889, the association attempted to acquire a building site on the shores of Lake Zurich, but was prevented due to religious reservations in Zurich.","In 1889, the association tried to get land by Lake Zurich, but religious concerns stopped them.",ChatGPT,wikiEN,Syntax,structure,Voice,Trivial Structure,Voice,Trivial,Same Information,No,0,,,1,False,,"[[[96, 116]]]","[[[82, 95]]]",,,False,False
ChatGPT_021,"After this failure, the community made an appeal for donations with the approval of the Bishop of Chur, which drew attention to the struggling situation of the Catholics in Zurich and eventually provided the necessary funds to purchase lots and plan church buildings.","After this failure, the community asked for donations with the Bishop of Chur's approval. || This highlighted the Catholics' struggles in Zurich and helped raise the needed money to buy land and plan church buildings.",ChatGPT,wikiEN,Conceptual,substitution,,Good Substitution,,No Error,Same Information,No,1,"[[34, 48]]","[[34, 39]]",0,False,,[],[],made an appeal,asked,False,False
ChatGPT_021,"After this failure, the community made an appeal for donations with the approval of the Bishop of Chur, which drew attention to the struggling situation of the Catholics in Zurich and eventually provided the necessary funds to purchase lots and plan church buildings.","After this failure, the community asked for donations with the Bishop of Chur's approval. || This highlighted the Catholics' struggles in Zurich and helped raise the needed money to buy land and plan church buildings.",ChatGPT,wikiEN,Syntax,structure,Part of Speech,Trivial Structure,Part of Speech,Trivial,Same Information,No,0,,,1,False,,"[[[72, 83]]]","[[[80, 89]]]",,,False,False
